风机编号,厂商,集电线路,开始时间,结束时间,持续长度(min),状态码,冻结有功kW,冻结风速ms,同时冻结风机数,异常类型,CT均值MW,CT有效均值MW,FAN_SUM均值MW,实际损耗均值MW,预期损耗均值MW,超额损耗均值MW,超额损耗总量MWmin,超额损耗总量MWh
122,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,0.0,11.452,135,A,136.157242,136.157242,139.34839899999997,3.191156999999976,1.8363814449319995,1.3547755550679765,13.547755550679765,0.22579592584466276
122,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,6.23,130,A,21.6835754,21.6835754,25.406513999999994,3.722938599999992,1.4808144926061881,2.2421241073938036,22.421241073938035,0.37368735123230057
122,东气,DING,2024-04-27 17:03:00,2024-04-27 17:12:00,10,110.0,0.0,11.285,130,A,115.0452206,115.0452206,116.772957,1.7277363999999975,1.3798660733345705,0.34787032666542705,3.4787032666542705,0.05797838777757117
122,东气,DING,2024-04-28 05:03:00,2024-04-28 05:12:00,10,110.0,0.0,9.483,130,A,105.84698420000002,105.84698420000002,106.000413,0.1534287999999861,1.2292660667330702,-1.075837266733084,-10.758372667330839,-0.17930621112218065
122,东气,DING,2024-05-04 05:03:00,2024-05-04 05:12:00,10,110.0,0.0,4.839,131,A,11.127290599999998,11.127290599999998,12.080614,0.9533234000000022,1.7566642074488978,-0.8033408074488957,-8.033408074488957,-0.13389013457481594
122,东气,DING,2024-05-04 17:03:00,2024-05-04 17:12:00,10,110.0,0.0,8.102,127,A,111.0806804,111.0806804,127.399414,16.3187336,1.5709856938206626,14.747747906179338,147.4774790617934,2.4579579843632233
122,东气,DING,2024-05-10 04:59:00,2024-05-10 05:08:00,10,106.0,3073.4,7.465,116,A,111.8633933,111.8633933,122.50122600000005,10.637832700000033,1.4776388196293107,9.160193880370722,91.60193880370721,1.526698980061787
122,东气,DING,2024-05-10 16:59:00,2024-05-10 17:08:00,10,106.0,3168.1,7.558,118,A,192.971713,192.971713,191.284193,-1.6875200000000063,3.6109303443546286,-5.2984503443546345,-52.984503443546345,-0.8830750573924391
122,东气,DING,2024-05-11 04:59:00,2024-05-11 05:08:00,10,106.0,2747.76,7.188,136,A,87.963718,87.963718,91.17294800000003,3.209230000000048,1.093025386645511,2.116204613354537,21.16204613354537,0.35270076889242286
122,东气,DING,2024-05-11 16:59:00,2024-05-11 17:08:00,10,106.0,428.88,4.295,123,A,9.8782639,9.8782639,9.616122,-0.2621418999999978,1.8149636785169316,-2.0771055785169295,-20.771055785169295,-0.3461842630861549
122,东气,DING,2024-05-12 04:59:00,2024-05-12 05:08:00,10,107.0,-38.44,2.666,135,A,-2.71916795,0.0,-0.8359919999999997,-0.8359919999999997,,,,
122,东气,DING,2024-05-17 17:04:00,2024-05-17 17:13:00,10,110.0,0.0,6.984,135,A,107.0759736,107.0759736,100.71909000000002,-6.356883599999975,1.1713026848399755,-7.528186284839951,-75.2818628483995,-1.2546977141399915
122,东气,DING,2024-05-18 05:04:00,2024-05-18 05:13:00,10,110.0,0.0,5.641,135,A,37.4621499,37.4621499,40.658098,3.1959481000000025,1.2466815378571938,1.9492665621428087,19.49266562142809,0.3248777603571348
122,东气,DING,2024-05-24 17:05:00,2024-05-24 17:14:00,10,105.0,-35.54,1.65,132,A,-2.54154427,0.0,-0.7261630000000003,-0.7261630000000003,,,,
122,东气,DING,2024-05-25 05:05:00,2024-05-25 05:14:00,10,105.0,-39.18,1.723,134,A,-2.54858469,0.0,-0.7612079999999999,-0.7612079999999999,,,,
122,东气,DING,2024-05-30 17:00:00,2024-05-30 17:09:00,10,106.0,6040.12,9.418,136,A,169.167965,169.167965,173.43826800000005,4.270303000000041,2.887300007302716,1.383002992697325,13.83002992697325,0.2305004987828875
122,东气,DING,2024-05-31 05:05:00,2024-05-31 05:14:00,10,106.0,2608.82,7.074,136,A,143.721441,143.721441,150.75410699999995,7.032665999999949,2.139568689665819,4.893097310334131,48.93097310334131,0.8155162183890218
122,东气,DING,2024-05-31 17:00:00,2024-05-31 17:09:00,10,106.0,7054.14,10.839,136,A,246.501218,246.501218,256.676407,10.17518899999996,7.281300934861156,2.893888065138804,28.93888065138804,0.482314677523134
122,东气,DING,2024-06-01 05:00:00,2024-06-01 05:09:00,10,106.0,3485.8,7.8,135,A,138.135036,138.135036,136.548266,-1.586769999999973,1.769393477063677,-3.35616347706365,-33.5616347706365,-0.5593605795106084
122,东气,DING,2024-06-06 17:05:00,2024-06-06 17:15:00,11,107.0,-42.24,1.544,135,A,-2.4050516545454546,0.0,-0.441669,-0.441669,,,,
122,东气,DING,2024-06-07 17:05:00,2024-06-07 17:09:00,5,106.0,243.06,3.929,11,B2,24.0782966,24.0782966,24.6814154,0.6031188000000043,1.4941140781793707,-0.8909952781793664,-4.454976390896832,-0.07424960651494719
122,东气,DING,2024-06-13 05:06:00,2024-06-13 05:15:00,10,105.0,-39.38,3.302,135,A,-2.0728792900000004,0.0,-0.3299319999999999,-0.3299319999999999,,,,
122,东气,DING,2024-06-13 17:01:00,2024-06-13 17:10:00,10,106.0,147.86,3.734,136,A,26.4010967,26.4010967,25.728874999999995,-0.672221700000005,1.4749650242942511,-2.147186724294256,-21.47186724294256,-0.3578644540490427
122,东气,DING,2024-06-14 05:01:00,2024-06-14 05:10:00,10,107.0,0.0,6.847,136,A,47.46876160000001,47.46876160000001,44.767645,-2.701116600000013,1.1984866636846783,-3.8996032636846913,-38.99603263684691,-0.6499338772807819
122,东气,DING,2024-06-20 17:06:00,2024-06-20 17:16:00,11,106.0,307.44,4.089,134,A,21.692751181818185,21.692751181818185,28.45703000000001,6.764278818181825,1.427018414020333,5.337260404161492,58.70986444577642,0.9784977407629403
122,东气,DING,2024-06-25 14:49:00,2024-06-25 15:01:00,13,106.0,1021.9,5.268,136,B1,33.541946,33.541946,35.81109199999999,2.269145999999985,1.3116505562703145,0.9574954437296705,12.447440768485716,0.2074573461414286
122,东气,DING,2024-06-27 17:02:00,2024-06-27 17:11:00,10,105.0,-42.0,1.766,135,A,-2.2407095,0.0,-0.930203,-0.930203,,,,
122,东气,DING,2024-07-04 05:07:00,2024-07-04 05:16:00,10,105.0,-10.33,3.416,134,A,19.1644874,19.1644874,17.203851000000007,-1.9606363999999916,1.6427461045296035,-3.603382504529595,-36.03382504529595,-0.6005637507549325
122,东气,DING,2024-07-04 17:02:00,2024-07-04 17:11:00,10,106.0,381.22,4.229,133,A,13.01218425,13.01218425,17.187260000000002,4.175075750000001,1.6430991569337126,2.5319765930662887,25.31976593066289,0.4219960988443815
122,东气,DING,2024-07-05 13:26:00,2024-07-05 13:30:00,5,105.0,-52.38,1.338,132,B1,-2.4722648,0.0,-0.6428799999999999,-0.6428799999999999,,,,
122,东气,DING,2024-07-09 17:03:00,2024-07-09 17:12:00,10,105.0,-53.0,2.009,61,B2,-2.99599985,0.0,-0.908037,-0.908037,,,,
122,东气,DING,2024-07-16 17:03:00,2024-07-16 17:12:00,10,110.0,0.0,7.301,133,A,84.0621465,84.0621465,98.433666,14.371519500000003,1.1494565777099024,13.222062922290101,132.220629222901,2.203677153715017
122,东气,DING,2024-07-17 05:03:00,2024-07-17 05:12:00,10,110.0,0.0,14.94,133,A,271.566313,271.566313,278.370677,6.804364000000021,8.852587433687624,-2.0482234336876033,-20.482234336876033,-0.3413705722812672
122,东气,DING,2024-07-17 17:03:00,2024-07-17 17:12:00,10,110.0,0.0,9.428,133,A,112.199025,112.199025,99.66138099999998,-12.537644000000029,1.160949111198655,-13.698593111198683,-136.98593111198682,-2.283098851866447
122,东气,DING,2024-07-18 10:51:00,2024-07-18 10:55:00,5,110.0,0.0,7.315,133,B1,98.52566,98.52566,101.323987,2.7983270000000005,1.1774120663824896,1.6209149336175108,8.104574668087555,0.1350762444681259
122,东气,DING,2024-07-29 05:08:00,2024-07-29 05:18:00,11,106.0,1097.95,5.367,46,B2,37.802208,37.802208,47.65296027272727,9.85075227272727,1.1684265767657744,8.682325695961495,95.50558265557645,1.5917597109262742
122,东气,DING,2024-07-29 17:04:00,2024-07-29 17:13:00,10,106.0,1739.56,6.165,108,A,46.7850131,46.7850131,49.566905000000006,2.781891900000005,1.150205786689942,1.631686113310063,16.31686113310063,0.2719476855516772
122,东气,DING,2024-07-30 05:04:00,2024-07-30 05:13:00,10,105.0,-49.98,5.92,126,A,60.3249018,60.3249018,51.031888,-9.293013800000004,1.1371856317837965,-10.430199431783802,-104.30199431783802,-1.7383665719639672
122,东气,DING,2024-08-08 07:50:00,2024-08-08 11:13:00,204,113.0,0.0,0.0,42,B2,1.8273820663235292,1.8273820663235292,0.0,-1.8273820663235292,,,,
122,东气,DING,2024-08-08 12:12:00,2024-08-08 12:16:00,5,110.0,0.0,2.705,130,B1,-2.6549169,0.0,-0.60486,-0.60486,,,,
122,东气,DING,2024-08-08 12:38:00,2024-08-08 12:42:00,5,110.0,0.0,3.974,16,B2,-0.24804715,0.0,2.168639400000001,2.168639400000001,2.004956501338583,0.16368289866141783,0.8184144933070892,0.013640241555118152
122,东气,DING,2024-08-08 13:05:00,2024-08-08 13:09:00,5,110.0,0.0,3.196,135,B1,-1.4602050519999998,0.0,0.112759,0.112759,,,,
122,东气,DING,2024-08-08 13:31:00,2024-08-08 13:35:00,5,110.0,0.0,3.74,135,B1,-0.757439758,0.0,1.318739,1.318739,,,,
122,东气,DING,2024-08-08 14:24:00,2024-08-08 14:28:00,5,110.0,-3.72,1.466,136,B1,0.373473532,0.373473532,2.9309450000000004,2.557471468,1.984555461256361,0.5729160067436392,2.864580033718196,0.04774300056196993
122,东气,DING,2024-08-08 15:43:00,2024-08-08 15:47:00,5,110.0,0.0,0.806,135,B1,-2.6349241400000003,0.0,-0.6670689999999997,-0.6670689999999997,,,,
122,东气,DING,2024-08-08 16:09:00,2024-08-08 16:13:00,5,110.0,0.0,2.459,104,B1,2.4216827600000004,2.4216827600000004,3.9035316,1.4818488399999992,1.9588426412031663,-0.47699380120316714,-2.3849690060158357,-0.039749483433597264
122,东气,DING,2024-08-08 17:02:00,2024-08-08 17:06:00,5,110.0,0.0,3.099,15,B2,2.18931804,2.18931804,5.010145199999999,2.8208271599999994,1.9300171307209781,0.8908100292790213,4.454050146395106,0.0742341691065851
122,东气,DING,2024-08-08 17:29:00,2024-08-08 17:33:00,5,110.0,0.0,1.808,34,B2,2.29470122,2.29470122,4.1957298,1.90102858,1.9511868051876273,-0.05015822518762736,-0.2507911259381368,-0.004179852098968946
122,东气,DING,2024-08-08 18:21:00,2024-08-08 18:25:00,5,110.0,0.0,0.0,136,B1,6.69530274,6.69530274,5.655606,-1.03969674,1.913415582569554,-2.953112322569554,-14.76556161284777,-0.24609269354746285
122,东气,DING,2024-08-08 19:40:00,2024-08-08 19:44:00,5,110.0,0.0,2.443,135,B1,7.86368626,7.86368626,13.431697999999994,5.568011739999994,1.7256681651301635,3.8423435748698305,19.21171787434915,0.3201952979058192
122,东气,DING,2024-08-08 20:33:00,2024-08-08 20:37:00,5,110.0,0.0,3.066,71,B2,17.8574952,17.8574952,15.823698000000002,-2.033797199999997,1.6724676633784337,-3.7062648633784305,-18.531324316892153,-0.3088554052815359
122,东气,DING,2024-08-08 20:59:00,2024-08-08 21:03:00,5,110.0,0.0,1.897,134,B1,18.804769200000003,18.804769200000003,18.578562,-0.226207200000001,1.6138505830158116,-1.8400577830158127,-9.200288915079064,-0.15333814858465106
122,东气,DING,2024-08-08 21:26:00,2024-08-08 21:30:00,5,110.0,0.0,3.846,77,B2,32.5686182,32.5686182,33.143188999999985,0.5745707999999823,1.3511635955468884,-0.7765927955469061,-3.8829639777345304,-0.06471606629557551
122,东气,DING,2024-08-08 22:18:00,2024-08-08 22:22:00,5,110.0,-4.34,1.774,135,B1,42.1299652,42.1299652,39.432266,-2.6976992000000024,1.262281682832314,-3.9599808828323164,-19.79990441416158,-0.329998406902693
122,东气,DING,2024-08-08 23:11:00,2024-08-08 23:15:00,5,110.0,-2.66,5.935,38,B2,62.4828366,62.4828366,61.57555599999999,-0.9072806000000072,1.067176658148217,-1.9744572581482243,-9.87228629074112,-0.16453810484568535
122,东气,DING,2024-08-08 23:37:00,2024-08-08 23:41:00,5,110.0,0.0,7.184,135,B1,88.0475712,88.0475712,88.190491,0.1429198000000013,1.0755634140899812,-0.93264361408998,-4.6632180704499,-0.077720301174165
122,东气,DING,2024-08-09 00:56:00,2024-08-09 01:00:00,5,110.0,-2.38,3.347,136,B1,71.88281959999999,71.88281959999999,64.15185899999999,-7.730960600000003,1.0563968248452633,-8.787357424845267,-43.936787124226335,-0.7322797854037723
122,东气,DING,2024-08-09 01:49:00,2024-08-09 01:53:00,5,110.0,-2.66,2.574,136,B1,72.96104199999999,72.96104199999999,50.96759899999999,-21.993443,1.1377401508483875,-23.131183150848386,-115.65591575424193,-1.9275985959040323
122,东气,DING,2024-08-09 02:15:00,2024-08-09 02:19:00,5,110.0,0.0,5.454,135,B1,85.8230236,85.8230236,82.90531299999999,-2.9177106000000066,1.0527978715768112,-3.9705084715768177,-19.85254235788409,-0.3308757059647348
122,东气,DING,2024-08-09 03:08:00,2024-08-09 03:12:00,5,110.0,0.0,4.736,42,B2,96.710204,96.710204,103.72729720000002,7.017093200000019,1.2030383723222444,5.814054827677775,29.070274138388875,0.4845045689731479
122,东气,DING,2024-08-09 04:27:00,2024-08-09 04:31:00,5,110.0,-1.14,1.212,100,B1,37.622021200000006,37.622021200000006,34.15941500000001,-3.462606199999996,1.3357985941678003,-4.798404794167796,-23.99202397083898,-0.39986706618064966
122,东气,DING,2024-08-09 04:53:00,2024-08-09 04:57:00,5,110.0,0.0,3.77,103,B1,41.0349006,41.0349006,40.3255804,-0.7093202000000005,1.2508576151103314,-1.960177815110332,-9.800889075551659,-0.1633481512591943
122,东气,DING,2024-08-09 05:46:00,2024-08-09 05:50:00,5,110.0,0.0,1.818,116,B1,39.8690932,39.8690932,40.9501804,1.081087199999999,1.2430474314300306,-0.1619602314300317,-0.8098011571501584,-0.01349668595250264
122,东气,DING,2024-08-09 07:05:00,2024-08-09 07:09:00,5,110.0,0.0,4.646,135,B1,30.9646026,30.9646026,21.896304999999995,-9.068297600000005,1.5470277546295397,-10.615325354629544,-53.07662677314772,-0.8846104462191288
122,东气,DING,2024-08-09 07:58:00,2024-08-09 08:02:00,5,110.0,-1.47,1.656,126,B1,29.245739,29.245739,15.955954000000002,-13.289784999999997,1.669588642779379,-14.959373642779376,-74.79686821389689,-1.2466144702316149
122,东气,DING,2024-08-09 09:43:00,2024-08-09 09:47:00,5,110.0,0.0,4.615,118,B1,46.6071758,46.6071758,33.42954299999999,-13.177632800000012,1.346794898554284,-14.524427698554296,-72.62213849277148,-1.2103689748795248
122,东气,DING,2024-08-09 10:36:00,2024-08-09 10:40:00,5,110.0,0.0,6.433,115,B1,36.4703578,36.4703578,24.385434999999998,-12.084922800000008,1.499599446852103,-13.584522246852112,-67.92261123426056,-1.1320435205710093
122,东气,DING,2024-08-09 11:02:00,2024-08-09 11:06:00,5,110.0,0.0,4.855,135,B1,34.074721800000006,34.074721800000006,37.109228,3.034506199999996,1.2933881261561382,1.7411180738438579,8.705590369219289,0.14509317282032147
122,东气,DING,2024-08-09 11:55:00,2024-08-09 11:59:00,5,110.0,0.0,5.309,106,B1,39.639103600000006,39.639103600000006,39.34066,-0.2984436000000059,1.263470065055501,-1.561913665055507,-7.809568325277535,-0.13015947208795892
122,东气,DING,2024-08-09 12:21:00,2024-08-09 12:25:00,5,110.0,0.0,5.284,136,B1,36.3244982,36.3244982,41.692338,5.367839799999999,1.233957129700961,4.133882670299037,20.669413351495187,0.3444902225249198
122,东气,DING,2024-08-09 13:14:00,2024-08-09 13:18:00,5,110.0,0.0,2.049,93,B1,25.0469942,25.0469942,26.711869000000007,1.6648748000000069,1.4573680729265162,0.20750672707349072,1.0375336353674536,0.017292227256124226
122,东气,DING,2024-08-09 13:40:00,2024-08-09 13:44:00,5,110.0,-2.59,1.966,134,B1,27.116654000000004,27.116654000000004,31.63607,4.519415999999996,1.3746625455821075,3.144753454417889,15.723767272089443,0.2620627878681574
122,东气,DING,2024-08-13 11:11:00,2024-08-13 13:33:00,143,105.0,-36.76,2.529,132,B1,-2.0993925595804197,0.0,0.7383499999999995,0.7383499999999995,,,,
122,东气,DING,2024-08-13 15:28:00,2024-08-13 15:37:00,10,105.0,-41.0,3.083,27,B2,-2.82417761,0.0,-0.935831,-0.935831,,,,
122,东气,DING,2024-08-14 09:45:00,2024-08-14 10:03:00,19,107.0,-39.76,2.685,131,B1,-2.9564519894736843,0.0,-0.9498330000000004,-0.9498330000000004,,,,
122,东气,DING,2024-08-14 10:46:00,2024-08-14 11:04:00,19,107.0,-44.34,1.956,132,B1,-2.2316771789473684,0.0,-0.75147,-0.75147,,,,
122,东气,DING,2024-08-14 14:27:00,2024-08-14 14:45:00,19,105.0,-48.73,2.217,132,B1,-2.3786705105263155,0.0,0.0779439999999999,0.0779439999999999,,,,
122,东气,DING,2024-08-14 15:34:00,2024-08-14 15:54:00,21,105.0,-40.38,2.124,124,B1,-2.706616123809524,0.0,-0.7773930000000002,-0.7773930000000002,,,,
122,东气,DING,2024-08-26 16:12:00,2024-08-26 16:30:00,19,106.0,713.0,4.82,133,B1,10.509429468421052,10.509429468421052,16.764301999999997,6.254872531578945,1.6521343964133444,4.602738135165601,87.45202456814641,1.4575337428024402
122,东气,DING,2024-08-26 16:50:00,2024-08-26 17:09:00,20,106.0,131.46,3.685,133,B1,-2.22566556,0.0,2.8518860000000004,2.8518860000000004,1.9866611503935796,0.8652248496064208,17.304496992128414,0.28840828320214024
122,东气,DING,2024-08-26 17:30:00,2024-08-26 17:48:00,19,105.0,-53.37,3.159,134,B1,-1.62964736,0.0,-0.5822019999999999,-0.5822019999999999,,,,
122,东气,DING,2024-08-26 18:12:00,2024-08-26 18:32:00,21,105.0,-49.85,2.655,133,B1,125.92164161904763,125.92164161904763,0.0934569999999999,-125.82818461904763,,,,
122,东气,DING,2024-09-23 13:51:00,2024-09-23 13:56:00,6,106.0,6987.89,11.66,137,B1,255.3128083333333,255.3128083333333,262.50964400000004,7.196835666666715,7.686477064400154,-0.48964139773343884,-2.937848386400633,-0.048964139773343886
122,东气,DING,2024-10-09 16:33:00,2024-10-09 16:50:00,18,106.0,27.82,3.406,63,B2,10.038034833333334,10.038034833333334,10.122369666666666,0.0843348333333313,1.80280244359798,-1.7184676102646486,-30.932416984763673,-0.5155402830793946
122,东气,DING,2024-11-02 10:38:00,2024-11-02 10:59:00,22,106.0,5870.1,9.266,137,B1,178.93965090909091,178.93965090909091,186.3763480000001,7.436697090909149,3.400038242332073,4.036658848577076,88.80649466869568,1.4801082444782614
122,东气,DING,2024-11-29 04:17:00,2024-12-05 01:02:00,8446,113.0,0.0,0.0,1,C,-0.0017053060442813,0.0,-2.0784750177598812e-05,-2.0784750177598812e-05,,,,
123,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1510.88,4.45,132,A,49.8482554,49.8482554,51.061313,1.213057599999999,1.1369323451885487,0.07612525481145038,0.7612525481145038,0.012687542468575064
123,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,233.1,4.637,132,A,10.8130299,10.8130299,12.998999,2.185969100000001,1.7355205979680624,0.45044850203193887,4.504485020319389,0.07507475033865647
123,东气,DING,2024-03-24 05:00:00,2024-03-24 05:10:00,11,106.0,2332.3,6.905,101,A,32.735589,32.735589,36.58064554545455,3.845056545454554,1.3007481909796041,2.54430835447495,27.98739189922445,0.4664565316537408
123,东气,DING,2024-03-24 16:55:00,2024-03-24 17:05:00,11,106.0,374.82,4.19,106,A,26.57755372727272,26.57755372727272,27.194807909090912,0.6172541818181898,1.4488553079041688,-0.831601126085979,-9.14761238694577,-0.15246020644909616
123,东气,DING,2024-03-26 10:59:00,2024-03-26 11:03:00,5,105.0,-39.94,3.423,14,B2,-0.302188566,0.0,-0.0854714,-0.0854714,,,,
123,东气,DING,2024-03-26 11:04:00,2024-03-26 11:09:00,6,0.0,-39.94,3.423,7,B2,-1.2604948233333333,0.0,0.0344591666666666,0.0344591666666666,,,,
123,东气,DING,2024-03-26 11:10:00,2024-03-26 11:15:00,6,105.0,-39.94,3.423,10,B2,-0.7293189533333333,0.0,0.3541171666666666,0.3541171666666666,,,,
123,东气,DING,2024-03-30 16:56:00,2024-03-30 17:05:00,10,110.0,0.0,4.354,136,A,5.65093144,5.65093144,8.835827,3.18489556,1.8338960595383176,1.3509995004616826,13.509995004616826,0.22516658341028042
123,东气,DING,2024-03-31 04:56:00,2024-03-31 05:05:00,10,101.0,1821.14,6.127,135,A,40.5194625,40.5194625,34.280188,-6.239274499999993,1.3339982484341575,-7.573272748434151,-75.73272748434151,-1.2622121247390252
123,东气,DING,2024-03-31 16:56:00,2024-03-31 17:05:00,10,101.0,1396.33,5.177,136,A,52.102859,52.102859,54.69514800000002,2.592289000000015,1.108144327378845,1.4841446726211702,14.841446726211702,0.2473574454368617
123,东气,DING,2024-04-06 05:01:00,2024-04-06 05:10:00,10,101.0,4423.58,8.498,135,A,93.1040042,93.1040042,85.750756,-7.353248199999996,1.06375505611039,-8.417003256110386,-84.17003256110385,-1.4028338760183976
123,东气,DING,2024-04-07 05:01:00,2024-04-07 05:11:00,11,101.0,402.2,3.408,108,A,42.828612818181824,42.828612818181824,47.17868027272729,4.350067454545467,1.1731537378179056,3.1769137167275616,34.94605088400318,0.582434181400053
123,东气,DING,2024-04-12 17:02:00,2024-04-12 17:11:00,10,105.0,-42.05,3.246,135,A,-2.07187116,0.0,-0.4496079999999998,-0.4496079999999998,,,,
123,东气,DING,2024-04-13 04:57:00,2024-04-13 05:06:00,10,107.0,-54.04,1.822,135,A,-2.23286812,0.0,-0.6672469999999999,-0.6672469999999999,,,,
123,东气,DING,2024-04-13 16:57:00,2024-04-13 17:06:00,10,107.0,-55.37,2.651,135,A,-1.87199381,0.0,-0.4548959999999999,-0.4548959999999999,,,,
123,东气,DING,2024-04-19 17:02:00,2024-04-19 17:11:00,10,101.0,1401.58,5.444,135,A,71.53152750000001,71.53152750000001,77.01627399999998,5.484746499999972,1.0397481169095597,4.444998383090413,44.44998383090413,0.7408330638484022
